internal_id	source_key	lexeme_ids	entity_sha256	lemma_json	stratum	sample_score_sha256	pinned	genders	gender_claims_json	number_restriction	restriction_claims_json	paradigm_claims_json	source_completeness	slot_values_json	slot_form_ids_json	combining_forms_json	object_form_evidence_json	compound_statement_ids_json	sense_statement_ids_json	structural_evidence	orthography	diagnostics_json	review_status
wdn_000042_N	L482215	["L482215"]	["c3cd7c9bd9698b23b33152cc737a313e203c5f4d41e5a70480abb1f038ae99fa"]	"Musikerziehung"	singular_only	0aea24c481a5f198f1724fb5d1f29cd4e6425a6123da9dc4d6ae43925b0bc35b	no	["feminine"]	[{"rank":"normal","statement":"L482215$FA2B8CBB-E93D-4554-887D-CB89DE774E4F","value":"Q1775415"}]	singular_only	[{"rank":"normal","statement":"L482215$614E9172-A6EA-4A36-84E6-AC951942FF16","value":"Q604984"}]	[]	complete	{"s_sg_acc":["Musikerziehung"],"s_sg_dat":["Musikerziehung"],"s_sg_gen":["Musikerziehung"],"s_sg_nom":["Musikerziehung"]}	{"s_sg_acc":["L482215-F4"],"s_sg_dat":["L482215-F3"],"s_sg_gen":["L482215-F2"],"s_sg_nom":["L482215-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000043_N	L486827	["L486827"]	["7bb345c841d5fd7b51892d0ae6ac49336a8ea5a6b029cbcdf67a5edb097c70d6"]	"Verneinung"	explicit_combining	0df7288343c6aab8b19f8c61733d0f7337a20e32ceadadd1385136af2e9bd5fa	no	["feminine"]	[{"rank":"normal","statement":"L486827$4EAB3C3A-954F-407E-B114-3ACB9E6ABC48","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Verneinungen"],"s_pl_dat":["Verneinungen"],"s_pl_gen":["Verneinungen"],"s_pl_nom":["Verneinungen"],"s_sg_acc":["Verneinung"],"s_sg_dat":["Verneinung"],"s_sg_gen":["Verneinung"],"s_sg_nom":["Verneinung"]}	{"s_pl_acc":["L486827-F8"],"s_pl_dat":["L486827-F7"],"s_pl_gen":["L486827-F6"],"s_pl_nom":["L486827-F5"],"s_sg_acc":["L486827-F4"],"s_sg_dat":["L486827-F3"],"s_sg_gen":["L486827-F2"],"s_sg_nom":["L486827-F1"]}	[{"features":["Q107614077"],"form_id":"L486827-F9","value":"Verneinungs"}]	[]	[]	[]	component_target	[]	[]	automatic
wdn_000044_N	L492516	["L492516"]	["17265fc8289541612a36ec5a22fa2f6cdba80673b0a2b6d1373c460d5ed61d80"]	"Augmentativ"	regular_neuter	003058b5f8ac73449e99acdd67b446f261378dbcb7a92010be38dbce9127e83b	no	["neuter"]	[{"rank":"normal","statement":"L492516$9BEF4ADB-7D5A-47EA-9424-88991D342480","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Augmentative"],"s_pl_dat":["Augmentativen"],"s_pl_gen":["Augmentative"],"s_pl_nom":["Augmentative"],"s_sg_acc":["Augmentativ"],"s_sg_dat":["Augmentativ"],"s_sg_gen":["Augmentativs"],"s_sg_nom":["Augmentativ"]}	{"s_pl_acc":["L492516-F8"],"s_pl_dat":["L492516-F7"],"s_pl_gen":["L492516-F6"],"s_pl_nom":["L492516-F5"],"s_sg_acc":["L492516-F4"],"s_sg_dat":["L492516-F3"],"s_sg_gen":["L492516-F2"],"s_sg_nom":["L492516-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000045_N	L494603	["L494603"]	["3d88f8dcf859a613dd8bd6498ea8273ccc58f5ab584ea619f402e527a87b05a1"]	"Fragmentierung"	explicit_combining	05c23663b1983f94a09fbb5fe782d027646d79de351c888c0bcf6d6cc9e50630	no	["feminine"]	[{"rank":"normal","statement":"L494603$05708640-3B7B-4C3E-9EA7-6263087D65F4","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Fragmentierungen"],"s_pl_dat":["Fragmentierungen"],"s_pl_gen":["Fragmentierungen"],"s_pl_nom":["Fragmentierungen"],"s_sg_acc":["Fragmentierung"],"s_sg_dat":["Fragmentierung"],"s_sg_gen":["Fragmentierung"],"s_sg_nom":["Fragmentierung"]}	{"s_pl_acc":["L494603-F8"],"s_pl_dat":["L494603-F7"],"s_pl_gen":["L494603-F6"],"s_pl_nom":["L494603-F5"],"s_sg_acc":["L494603-F4"],"s_sg_dat":["L494603-F3"],"s_sg_gen":["L494603-F2"],"s_sg_nom":["L494603-F1"]}	[{"features":["Q107614077"],"form_id":"L494603-F9","value":"Fragmentierungs"}]	[]	[]	[]	component_target	[]	[]	automatic
wdn_000046_N	L495855	["L495855"]	["b7eba665baec0aa16c1d58886af11d745577b051f77f804dc117a818536fc233"]	"Gleichmaß"	singular_only	09264f92ca59f4dc8eff74add5aaa68b46716faf400b729d869702199f620010	no	["neuter"]	[{"rank":"normal","statement":"L495855$CACD9FA8-2B49-495A-B59A-405E48BA24FF","value":"Q1775461"}]	singular_only	[{"rank":"normal","statement":"L495855$1F10F10B-FE22-49A1-9B53-7441380C5241","value":"Q604984"}]	[]	complete	{"s_sg_acc":["Gleichmaß"],"s_sg_dat":["Gleichmaß"],"s_sg_gen":["Gleichmaßes"],"s_sg_nom":["Gleichmaß"]}	{"s_sg_acc":["L495855-F4"],"s_sg_dat":["L495855-F3"],"s_sg_gen":["L495855-F2"],"s_sg_nom":["L495855-F1"]}	[]	[]	["L495855$5EFDBB83-37F6-473A-A4C3-80B8B68AC42B"]	[]	explicit_compound_analysis	[]	[]	automatic
wdn_000047_N	L500526	["L500526"]	["26aa10f7ee90c3fa4fbb952ee6137dc9f1152b8a85727717ba2787a02d458a38"]	"Magnesium"	singular_only	04d7b204dc2bab53a3f26269641450f8acd11a9018fcedc276d7a79ee2baa020	no	["neuter"]	[{"rank":"normal","statement":"L500526$13B2E12F-34E5-4F10-AB3B-F3DE849E8771","value":"Q1775461"}]	singular_only	[{"rank":"normal","statement":"L500526$C0220720-45D5-4D58-9644-E7BFA929B5A7","value":"Q604984"}]	[]	complete	{"s_sg_acc":["Magnesium"],"s_sg_dat":["Magnesium"],"s_sg_gen":["Magnesiums"],"s_sg_nom":["Magnesium"]}	{"s_sg_acc":["L500526-F4"],"s_sg_dat":["L500526-F3"],"s_sg_gen":["L500526-F2"],"s_sg_nom":["L500526-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000048_N	L579647	["L579647"]	["3fdb7d081ac2f3f0850cc8177ca4056496cc5b864aec7a2f9332e0566596ae1d"]	"Rosine"	explicit_combining	0501d98e1ab84d6a92bcbcacdb143572c3d5b8faf65ef77375f1e7e56a5496ed	no	["feminine"]	[{"rank":"normal","statement":"L579647$F6DC6501-3218-435F-81C0-65DCD4B707C5","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Rosinen"],"s_pl_dat":["Rosinen"],"s_pl_gen":["Rosinen"],"s_pl_nom":["Rosinen"],"s_sg_acc":["Rosine"],"s_sg_dat":["Rosine"],"s_sg_gen":["Rosine"],"s_sg_nom":["Rosine"]}	{"s_pl_acc":["L579647-F8"],"s_pl_dat":["L579647-F7"],"s_pl_gen":["L579647-F6"],"s_pl_nom":["L579647-F5"],"s_sg_acc":["L579647-F4"],"s_sg_dat":["L579647-F3"],"s_sg_gen":["L579647-F2"],"s_sg_nom":["L579647-F1"]}	[{"features":["Q107614077"],"form_id":"L579647-F9","value":"Rosinen"}]	[]	[]	[]	component_target	[]	[]	automatic
wdn_000049_N	L587608	["L587608"]	["30a089a9c9ddb6fe65ff707c44ec78b73c5cb9d24ba6ffecd65906e868a8a101"]	"Drüse"	explicit_combining	09fc326645deb618fa00285688f91f7c96d160f922a3c869f544b6ddf021117d	no	["feminine"]	[{"rank":"normal","statement":"L587608$DCB90405-6F2A-46B5-8FFB-795F5619CAB7","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Drüsen"],"s_pl_dat":["Drüsen"],"s_pl_gen":["Drüsen"],"s_pl_nom":["Drüsen"],"s_sg_acc":["Drüse"],"s_sg_dat":["Drüse"],"s_sg_gen":["Drüse"],"s_sg_nom":["Drüse"]}	{"s_pl_acc":["L587608-F8"],"s_pl_dat":["L587608-F7"],"s_pl_gen":["L587608-F6"],"s_pl_nom":["L587608-F5"],"s_sg_acc":["L587608-F4"],"s_sg_dat":["L587608-F3"],"s_sg_gen":["L587608-F2"],"s_sg_nom":["L587608-F1"]}	[{"features":["Q107614077"],"form_id":"L587608-F9","value":"Drüsen"}]	[]	[]	[]	component_target	[]	[]	automatic
wdn_000050_N	L591707	["L591707"]	["e86f1c2945d727003e2bfaf3a56afd269da089c39c8a5067c5864c37a1f8789b"]	"Hoheit"	invariant	000f66c1dbd1b5d79c7434fead64b40c59520a0e869d9bb87907eb6cb6e1a60f	no	["feminine"]	[{"rank":"normal","statement":"L591707$700EB7E8-F588-41B0-84C9-A6DBC74EF9AC","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Hoheiten"],"s_pl_dat":["Hoheiten"],"s_pl_gen":["Hoheiten"],"s_pl_nom":["Hoheiten"],"s_sg_acc":["Hoheit"],"s_sg_dat":["Hoheit"],"s_sg_gen":["Hoheit"],"s_sg_nom":["Hoheit"]}	{"s_pl_acc":["L591707-F8"],"s_pl_dat":["L591707-F7"],"s_pl_gen":["L591707-F6"],"s_pl_nom":["L591707-F5"],"s_sg_acc":["L591707-F4"],"s_sg_dat":["L591707-F3"],"s_sg_gen":["L591707-F2"],"s_sg_nom":["L591707-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000051_N	L593988	["L593988"]	["73179faefc2f609dff627a869f60b73bc95b54ce86a9e0f9df88240758a3acb8"]	"Einbildungskraft"	singular_only	01c368c7973b4bc30eb27fb762f813ae57e1beadbdef2824cb208600f39fc931	no	["feminine"]	[{"rank":"normal","statement":"L593988$B90D1649-60DC-489C-AF76-DD82893ED0C1","value":"Q1775415"}]	singular_only	[{"rank":"normal","statement":"L593988$DD952129-02AE-464B-A418-09558A3878EA","value":"Q604984"}]	[]	complete	{"s_sg_acc":["Einbildungskraft"],"s_sg_dat":["Einbildungskraft"],"s_sg_gen":["Einbildungskraft"],"s_sg_nom":["Einbildungskraft"]}	{"s_sg_acc":["L593988-F4"],"s_sg_dat":["L593988-F3"],"s_sg_gen":["L593988-F2"],"s_sg_nom":["L593988-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000052_N	L612612	["L612612"]	["b5bc1f93a4c2c2aea11266b63a40dff8f28caeb9544cc944f8454532540fb5c5"]	"Adoptivmutter"	regular_feminine	0108e20e8d1a7a6f4998277e905083a970434cb8c6ebc99b9e136e2d082322da	no	["feminine"]	[{"rank":"normal","statement":"L612612$BDB547B5-5C30-4DD3-87F8-2CC4C650AC6E","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Adoptivmütter"],"s_pl_dat":["Adoptivmüttern"],"s_pl_gen":["Adoptivmütter"],"s_pl_nom":["Adoptivmütter"],"s_sg_acc":["Adoptivmutter"],"s_sg_dat":["Adoptivmutter"],"s_sg_gen":["Adoptivmutter"],"s_sg_nom":["Adoptivmutter"]}	{"s_pl_acc":["L612612-F8"],"s_pl_dat":["L612612-F7"],"s_pl_gen":["L612612-F6"],"s_pl_nom":["L612612-F5"],"s_sg_acc":["L612612-F4"],"s_sg_dat":["L612612-F3"],"s_sg_gen":["L612612-F2"],"s_sg_nom":["L612612-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
